National Communication Categories,SG Source Sector,CCP mapping,IPCC,SourceName,Pollutant,EmissionYear,Emissions (MtCO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,BaseYear,0.024717055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,1990,0.024717055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,1995,0.027866374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,1998,0.030151698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,1999,0.04052996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2000,0.048855311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2001,0.060715084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2002,0.095881464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2003,0.158468042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2004,0.232801549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2005,0.231959997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2006,0.135348695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2007,0.178770733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2008,0.192174069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2009,0.207725472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2010,0.265534737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2011,0.265022114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2012,0.26025386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2013,0.294051498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2014,0.268682406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2015,0.271874258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2016,0.387195227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2017,0.364608523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Carbon stock change,CO2,2018,0.372538908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,BaseYear,0.001128137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,1990,0.001128137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,1995,0.00108364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,1998,0.00106073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,1999,0.001053665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2000,0.002669658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2001,0.004193771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2002,0.005631742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2003,0.006988918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2004,0.008270286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2005,0.009480495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2006,0.010623886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2007,0.011704508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2008,0.012726144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2009,0.013692326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2010,0.014565961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2011,0.015392188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2012,0.016173828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2013,0.016913521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2014,0.017613736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2015,0.01827678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2016,0.018904816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2017,0.019499868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_1_Forest Land converted to Settlements,Forest Land converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2018,0.020063832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,BaseYear,0.130260461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,1990,0.130260461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,1995,0.09370816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,1998,0.076440728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,1999,0.071318755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2000,0.074918921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2001,0.074834543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2002,0.07471063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2003,0.074574229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2004,0.074427731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2005,0.074273107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2006,0.074112103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2007,0.073946257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2008,0.073776925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2009,0.073605296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2010,0.076980131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2011,0.080350003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2012,0.08353509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2013,0.086545473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2014,0.089391757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2015,0.09208385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2016,0.094631003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2017,0.097041858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Carbon stock change,CO2,2018,0.099324491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,BaseYear,0.010999027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,1990,0.010999027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,1995,0.007890555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,1998,0.006420356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,1999,0.005984257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2000,0.005976457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2001,0.005967155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2002,0.00595659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2003,0.005944977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2004,0.005932503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2005,0.005919338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2006,0.00590563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2007,0.005891509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2008,0.005877092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2009,0.005862479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2010,0.006166394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2011,0.006453426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2012,0.006724614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2013,0.006980927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2014,0.007223267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2015,0.00745248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2016,0.007669352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2017,0.007874619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_2_Cropland converted to Settlements,Cropland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2018,0.008068969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,BaseYear,1.158638075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,1990,1.158638075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,1995,1.116818164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,1998,1.096906977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,1999,1.090968309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2000,1.056531476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
