NCFormat,IPCC,Pollutant,SourceName,EmissionYear,GHG Emissions (MtCO2e),SG_categories,CCP_categories
Agriculture,3A1a Enteric Fermentation - dairy cows,CH4,Enteric,2005,0.521378682,Agriculture and Related Land Use,Agriculture
Agriculture,3A1a Enteric Fermentation - dairy cows,CH4,Enteric,2006,0.526319912,Agriculture and Related Land Use,Agriculture
Agriculture,3A1a Enteric Fermentation - dairy cows,CH4,Enteric,2007,0.526192253,Agriculture and Related Land Use,Agriculture
Agriculture,3A1a Enteric Fermentation - dairy cows,CH4,Enteric,2008,0.504004593,Agriculture and Related Land Use,Agriculture
Agriculture,3A1a Enteric Fermentation - dairy cows,CH4,Enteric,2009,0.491178301,Agriculture and Related Land Use,Agriculture
Agriculture,3A1a Enteric Fermentation - dairy cows,CH4,Enteric,2010,0.492416231,Agriculture and Related Land Use,Agriculture
Agriculture,3A1a Enteric Fermentation - dairy cows,CH4,Enteric,2011,0.487070115,Agriculture and Related Land Use,Agriculture
Agriculture,3A1a Enteric Fermentation - dairy cows,CH4,Enteric,2012,0.491323276,Agriculture and Related Land Use,Agriculture
Agriculture,3A1a Enteric Fermentation - dairy cows,CH4,Enteric,2013,0.486888939,Agriculture and Related Land Use,Agriculture
Agriculture,3A1a Enteric Fermentation - dairy cows,CH4,Enteric,2014,0.508794668,Agriculture and Related Land Use,Agriculture
Agriculture,3A1a Enteric Fermentation - dairy cows,CH4,Enteric,2015,0.524870531,Agriculture and Related Land Use,Agriculture
Agriculture,3A1a Enteric Fermentation - dairy cows,CH4,Enteric,2016,0.519955088,Agriculture and Related Land Use,Agriculture
Agriculture,3A1a Enteric Fermentation - dairy cows,CH4,Enteric,2017,0.519107537,Agriculture and Related Land Use,Agriculture
Agriculture,3A1a Enteric Fermentation - dairy cows,CH4,Enteric,2018,0.524796687,Agriculture and Related Land Use,Agriculture
Agriculture,3A1a Enteric Fermentation - dairy cows,CH4,Enteric,2019,0.537538223,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,BaseYear,2.470277954,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,1990,2.470277954,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,1995,2.503942854,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,1998,2.577591527,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,1999,2.530919586,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2000,2.532099723,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2001,2.388550245,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2002,2.421578435,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2003,2.437590916,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2004,2.461623928,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2005,2.588842405,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2006,2.529689937,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2007,2.521514446,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2008,2.429116146,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2009,2.397844583,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2010,2.429932698,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2011,2.388351978,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2012,2.351913672,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2013,2.280709856,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2014,2.28825127,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2015,2.300590447,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2016,2.280188927,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2017,2.224674758,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2018,2.168825256,Agriculture and Related Land Use,Agriculture
Agriculture,3A1b Enteric Fermentation - other cattle,CH4,Enteric,2019,2.128444091,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,BaseYear,1.183735724,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,1990,1.183735724,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,1995,1.151223879,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,1998,1.190800631,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,1999,1.189483768,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2000,1.156068918,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2001,1.064047054,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2002,1.045439545,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2003,1.045647429,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2004,1.046007169,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2005,1.039692542,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2006,0.951949707,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2007,0.986628919,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2008,0.904166191,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2009,0.9097114,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2010,0.86334802,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2011,0.913428557,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2012,0.898009728,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2013,0.83248019,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2014,0.866049727,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2015,0.890536202,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2016,0.877733616,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2017,0.896934179,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2018,0.850532283,Agriculture and Related Land Use,Agriculture
Agriculture,3A2 Enteric Fermentation - sheep,CH4,Enteric,2019,0.895715393,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,BaseYear,0.016940888,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,1990,0.016940888,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,1995,0.020930513,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,1998,0.025128938,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,1999,0.020573925,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2000,0.02092875,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2001,0.022367175,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2002,0.01973535,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2003,0.0183096,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2004,0.0176139,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2005,0.01758795,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2006,0.017389688,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2007,0.017125088,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2008,0.016346363,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2009,0.014851725,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2010,0.015401325,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2011,0.014624813,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2012,0.013628963,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2013,0.01154385,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2014,0.011861175,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2015,0.01191555,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2016,0.012382725,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2017,0.012219038,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2018,0.0118776,Agriculture and Related Land Use,Agriculture
Agriculture,3A3 Enteric Fermentation - swine,CH4,Enteric,2019,0.011972438,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,BaseYear,0.030609875,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,1990,0.030609875,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,1995,0.029426,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,1998,0.039986625,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,1999,0.039893589,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2000,0.039392679,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2001,0.039983643,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2002,0.040106608,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2003,0.039884697,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2004,0.040024036,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2005,0.04027325,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2006,0.039728725,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2007,0.0394607,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2008,0.03937005,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2009,0.039078396,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2010,0.039088372,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2011,0.038709203,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2012,0.038467773,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2013,0.038230355,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2014,0.038365675,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2015,0.03819588,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2016,0.037753197,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2017,0.037794951,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2018,0.038604321,Agriculture and Related Land Use,Agriculture
Agriculture,3A4 - Enteric Fermentation - other livestock,CH4,Enteric,2019,0.04098105,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Digestate,2004,1.87587E-07,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Digestate,2005,6.12692E-07,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Digestate,2006,1.39133E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Digestate,2007,1.43434E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Digestate,2008,1.41834E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Digestate,2009,1.43038E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Digestate,2010,1.4409E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Digestate,2011,1.46816E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Digestate,2012,2.02435E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Digestate,2013,2.05017E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Digestate,2014,0.00018771,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Digestate,2015,0.000280717,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Digestate,2016,0.000417441,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Digestate,2017,0.000534921,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Digestate,2018,0.000551134,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Digestate,2019,0.000576412,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Excreta,BaseYear,0.004945631,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Excreta,1990,0.004945631,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Excreta,1995,0.004438544,Agriculture and Related Land Use,Agriculture
Agriculture,3B11a Manure management - CH4 - dairy cows,CH4,Excreta,1998,0.004155025,Agriculture and Related Land Use,Agriculture
